Category,City,Country,Customer ID,Customer Name,Sum of Discount,Order Date,Order ID,Count of Postal Code,Product ID,Product Name,Sum of Profit,Sum of Quantity,Region,Count of Row ID,Sum of Sales,Segment,Ship Mode,State,Sub-Category,Year,Quarter,Month,Day
Office Supplies,Philadelphia,United States,FP-14320,Frank Preis,0.2,2014-12-09 00:00:00,CA-2014-138128,1,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,9.585,3,East,1,30.672,Consumer,Standard Class,Pennsylvania,Envelopes,2014,Qtr 4,December,15
Office Supplies,Philadelphia,United States,GB-14530,George Bell,0.7,2016-08-29 00:00:00,CA-2016-159912,1,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,-2.7888,2,East,1,3.486,Corporate,Standard Class,Pennsylvania,Binders,2016,Qtr 3,September,3
Office Supplies,Philadelphia,United States,GB-14530,George Bell,0.2,2016-08-29 00:00:00,CA-2016-159912,1,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,-2.3814,7,East,1,10.584,Corporate,Standard Class,Pennsylvania,Fasteners,2016,Qtr 3,September,3
Office Supplies,Philadelphia,United States,GB-14575,Giulietta Baptist,0.2,2015-06-12 00:00:00,CA-2015-139850,1,OFF-PA-10003848,Xerox 1997,7.2576,4,East,1,20.736,Consumer,Standard Class,Pennsylvania,Paper,2015,Qtr 2,June,17
Office Supplies,Philadelphia,United States,GD-14590,Giulietta Dortch,0.2,2016-09-11 00:00:00,CA-2016-121223,1,OFF-PA-10001204,Xerox 1972,2.64,2,East,1,8.448,Corporate,Second Class,Pennsylvania,Paper,2016,Qtr 3,September,13
Office Supplies,Philadelphia,United States,GM-14500,Gene McClure,0.2,2015-03-26 00:00:00,CA-2015-167374,1,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,12.51,6,East,1,40.032,Consumer,Second Class,Pennsylvania,Paper,2015,Qtr 1,March,30
Office Supplies,Philadelphia,United States,GW-14605,Giulietta Weimer,0.7,2017-12-02 00:00:00,CA-2017-155075,1,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,-462.8624,4,East,1,631.176,Consumer,Standard Class,Pennsylvania,Binders,2017,Qtr 4,December,9
Office Supplies,Philadelphia,United States,HD-14785,Harold Dahlen,0.2,2015-06-07 00:00:00,CA-2015-157343,1,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,1.002,3,East,1,8.016,Home Office,Standard Class,Pennsylvania,Art,2015,Qtr 2,June,11
Office Supplies,Philadelphia,United States,HD-14785,Harold Dahlen,0.7,2015-06-07 00:00:00,CA-2015-157343,1,OFF-BI-10003707,Aluminum Screw Posts,-12.208,4,East,1,18.312,Home Office,Standard Class,Pennsylvania,Binders,2015,Qtr 2,June,11
Office Supplies,Philadelphia,United States,HD-14785,Harold Dahlen,0.2,2015-06-07 00:00:00,CA-2015-157343,1,OFF-PA-10000552,Xerox 200,9.072,5,East,1,25.92,Home Office,Standard Class,Pennsylvania,Paper,2015,Qtr 2,June,11
Office Supplies,Philadelphia,United States,HG-14845,Harry Greene,0.7,2015-09-13 00:00:00,US-2015-161347,1,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",-2.01,1,East,1,2.412,Consumer,Standard Class,Pennsylvania,Binders,2015,Qtr 3,September,19
Office Supplies,Philadelphia,United States,HG-14965,Henry Goldwyn,0.7,2015-05-21 00:00:00,CA-2015-102806,1,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",-18.0312,2,East,1,24.588,Corporate,Standard Class,Pennsylvania,Binders,2015,Qtr 2,May,28
Office Supplies,Philadelphia,United States,HM-14860,Harry Marie,0.2,2017-10-19 00:00:00,CA-2017-125199,1,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,9.2442,7,East,1,123.256,Corporate,Standard Class,Pennsylvania,Art,2017,Qtr 4,October,25
Office Supplies,Philadelphia,United States,HM-14860,Harry Marie,0.2,2017-10-19 00:00:00,CA-2017-125199,1,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",7.4,4,East,1,23.68,Corporate,Standard Class,Pennsylvania,Paper,2017,Qtr 4,October,25
Office Supplies,Philadelphia,United States,HR-14830,Harold Ryan,0.2,2015-12-22 00:00:00,CA-2015-157287,1,OFF-ST-10001172,"Tennsco Lockers, Sand",1.6784,2,East,1,33.568,Corporate,First Class,Pennsylvania,Storage,2015,Qtr 4,December,23
Office Supplies,Philadelphia,United States,IM-15070,Irene Maddox,0.7,2015-11-22 00:00:00,CA-2015-100545,1,OFF-BI-10003638,GBC Durable Plastic Covers,-9.288,2,East,1,11.61,Consumer,Standard Class,Pennsylvania,Binders,2015,Qtr 4,November,26
Office Supplies,Philadelphia,United States,JA-15970,Joseph Airdo,0.7,2017-09-22 00:00:00,CA-2017-158379,1,OFF-BI-10002498,Clear Mylar Reinforcing Strips,-4.2987,1,East,1,5.607,Consumer,Second Class,Pennsylvania,Binders,2017,Qtr 3,September,26
Office Supplies,Philadelphia,United States,JA-15970,Joseph Airdo,0.2,2017-09-22 00:00:00,CA-2017-158379,1,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,-1049.3406,7,East,1,4663.736,Consumer,Second Class,Pennsylvania,Supplies,2017,Qtr 3,September,26
Office Supplies,Philadelphia,United States,JB-16000,Joy Bell-,0.2,2016-06-10 00:00:00,CA-2016-121993,1,OFF-LA-10003720,Avery 487,7.9704,8,East,1,23.616,Consumer,First Class,Pennsylvania,Labels,2016,Qtr 2,June,12
Office Supplies,Philadelphia,United States,JB-16045,Julia Barnett,0.7,2016-03-06 00:00:00,US-2016-155173,1,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-1.4982,1,East,1,2.043,Home Office,Standard Class,Pennsylvania,Binders,2016,Qtr 1,March,10
Office Supplies,Philadelphia,United States,JC-15340,Jasper Cacioppo,0.7,2016-09-05 00:00:00,CA-2016-154536,1,OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",-7.3255,5,East,1,9.555,Consumer,Standard Class,Pennsylvania,Binders,2016,Qtr 3,September,9
Office Supplies,Philadelphia,United States,JC-15775,John Castell,0.2,2017-07-25 00:00:00,CA-2017-121293,1,OFF-PA-10004100,Xerox 216,7.2576,4,East,1,20.736,Consumer,Second Class,Pennsylvania,Paper,2017,Qtr 3,July,28
Office Supplies,Philadelphia,United States,JC-15775,John Castell,0.2,2017-07-25 00:00:00,CA-2017-121293,1,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,-25.992,5,East,1,259.92,Consumer,Second Class,Pennsylvania,Storage,2017,Qtr 3,July,28
Office Supplies,Philadelphia,United States,JC-15775,John Castell,0.2,2017-07-25 00:00:00,CA-2017-121293,1,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,4.2471,3,East,1,37.752,Consumer,Second Class,Pennsylvania,Supplies,2017,Qtr 3,July,28
Office Supplies,Philadelphia,United States,JD-15895,Jonathan Doherty,0.2,2014-04-13 00:00:00,CA-2014-122336,1,OFF-AR-10000122,Newell 314,1.116,4,East,1,17.856,Corporate,Second Class,Pennsylvania,Art,2014,Qtr 2,April,17
Office Supplies,Philadelphia,United States,JD-15895,Jonathan Doherty,0.7,2014-04-13 00:00:00,CA-2014-122336,1,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,-407.976,10,East,1,509.97,Corporate,Second Class,Pennsylvania,Binders,2014,Qtr 2,April,17
Office Supplies,Philadelphia,United States,JD-15895,Jonathan Doherty,0.2,2014-04-13 00:00:00,CA-2014-122336,1,OFF-FA-10002780,Staples,10.0724,13,East,1,30.992,Corporate,Second Class,Pennsylvania,Fasteners,2014,Qtr 2,April,17
Office Supplies,Philadelphia,United States,JD-16015,Joy Daniels,0.2,2014-10-06 00:00:00,CA-2014-110611,1,OFF-ST-10000642,"Tennsco Lockers, Gray",-13.637,5,East,1,83.92,Consumer,Standard Class,Pennsylvania,Storage,2014,Qtr 4,October,13
Office Supplies,Philadelphia,United States,JF-15190,Jamie Frazer,0.7,2017-10-26 00:00:00,US-2017-110646,1,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",-27.735,3,East,1,33.282,Consumer,Standard Class,Pennsylvania,Binders,2017,Qtr 4,October,31
Office Supplies,Philadelphia,United States,JF-15190,Jamie Frazer,0.2,2017-10-26 00:00:00,US-2017-110646,1,OFF-LA-10001404,Avery 517,4.9815,5,East,1,14.76,Consumer,Standard Class,Pennsylvania,Labels,2017,Qtr 4,October,31
Office Supplies,Philadelphia,United States,JF-15565,Jill Fjeld,0.2,2014-10-11 00:00:00,US-2014-126571,1,OFF-EN-10002230,Airmail Envelopes,67.9833,3,East,1,201.432,Consumer,Standard Class,Pennsylvania,Envelopes,2014,Qtr 4,October,15
Office Supplies,Philadelphia,United States,JF-15565,Jill Fjeld,0.2,2014-10-11 00:00:00,US-2014-126571,1,OFF-ST-10003816,Fellowes High-Stak Drawer Files,10.5714,2,East,1,281.904,Consumer,Standard Class,Pennsylvania,Storage,2014,Qtr 4,October,15
Office Supplies,Philadelphia,United States,JH-16180,Justin Hirsh,0.2,2016-04-05 00:00:00,CA-2016-161907,1,OFF-SU-10000646,Premier Automatic Letter Opener,-163.4516,4,East,1,769.184,Consumer,Standard Class,Pennsylvania,Supplies,2016,Qtr 2,April,9
Office Supplies,Philadelphia,United States,JK-15370,Jay Kimmel,0.2,2015-12-19 00:00:00,CA-2015-127453,1,OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,43.4352,3,East,1,434.352,Consumer,First Class,Pennsylvania,Appliances,2015,Qtr 4,December,20
Office Supplies,Philadelphia,United States,JK-15370,Jay Kimmel,0.2,2015-12-19 00:00:00,CA-2015-127453,1,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,2,East,1,3.552,Consumer,First Class,Pennsylvania,Appliances,2015,Qtr 4,December,20
Office Supplies,Philadelphia,United States,JK-15370,Jay Kimmel,0.2,2015-12-19 00:00:00,CA-2015-127453,1,OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,7.7728,4,East,1,88.832,Consumer,First Class,Pennsylvania,Appliances,2015,Qtr 4,December,20
Office Supplies,Philadelphia,United States,JK-15625,Jim Karlsson,0.2,2015-08-07 00:00:00,CA-2015-138331,1,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,10.68,10,East,1,106.8,Consumer,Standard Class,Pennsylvania,Art,2015,Qtr 3,August,12
Office Supplies,Philadelphia,United States,JK-15640,Jim Kriz,0.2,2015-04-29 00:00:00,CA-2015-157434,1,OFF-PA-10001526,Xerox 1949,2.8884,2,East,1,7.968,Home Office,Second Class,Pennsylvania,Paper,2015,Qtr 2,May,4
Office Supplies,Philadelphia,United States,JK-16120,Julie Kriz,0.2,2015-10-04 00:00:00,CA-2015-134859,1,OFF-PA-10001293,Xerox 1946,7.2576,4,East,1,20.736,Home Office,Standard Class,Pennsylvania,Paper,2015,Qtr 4,October,9
Office Supplies,Philadelphia,United States,JL-15850,John Lucas,0.7,2016-04-25 00:00:00,US-2016-150147,1,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,-13.816,2,East,1,20.724,Consumer,Second Class,Pennsylvania,Binders,2016,Qtr 2,April,29
Office Supplies,Philadelphia,United States,JL-15850,John Lucas,0.7,2016-04-25 00:00:00,US-2016-150147,1,OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,-3.4272,3,East,1,4.896,Consumer,Second Class,Pennsylvania,Binders,2016,Qtr 2,April,29
Office Supplies,Philadelphia,United States,JM-15535,Jessica Myrick,0.2,2014-09-13 00:00:00,CA-2014-132962,1,OFF-PA-10003543,Xerox 1985,5.4432,3,East,1,15.552,Consumer,First Class,Pennsylvania,Paper,2014,Qtr 3,September,16
Office Supplies,Philadelphia,United States,JO-15145,Jack O'Briant,0.2,2016-07-29 00:00:00,CA-2016-116344,1,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",-16.9568,2,East,1,84.784,Corporate,Standard Class,Pennsylvania,Storage,2016,Qtr 3,August,2
Office Supplies,Philadelphia,United States,JO-15280,Jas O'Carroll,0.7,2014-03-31 00:00:00,CA-2014-112403,1,OFF-BI-10003529,Avery Round Ring Poly Binders,-0.5964,1,East,1,0.852,Consumer,Same Day,Pennsylvania,Binders,2014,Qtr 1,March,31
Office Supplies,Philadelphia,United States,JS-15940,Joni Sundaresam,0.2,2016-06-05 00:00:00,US-2016-134908,1,OFF-LA-10000973,Avery 502,2.646,3,East,1,7.56,Home Office,Standard Class,Pennsylvania,Labels,2016,Qtr 2,June,9
Office Supplies,Philadelphia,United States,JS-15940,Joni Sundaresam,0.2,2016-06-05 00:00:00,US-2016-134908,1,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",-23.364,4,East,1,124.608,Home Office,Standard Class,Pennsylvania,Storage,2016,Qtr 2,June,9
Office Supplies,Philadelphia,United States,JW-15955,Joni Wasserman,0.2,2015-08-16 00:00:00,US-2015-164238,1,OFF-ST-10002352,Iris Project Case,3.3516,7,East,1,44.688,Consumer,Standard Class,Pennsylvania,Storage,2015,Qtr 3,August,20
Office Supplies,Philadelphia,United States,JW-16075,Julia West,0.2,2016-05-09 00:00:00,CA-2016-109176,1,OFF-AR-10001955,Newell 319,9.92,5,East,1,79.36,Consumer,Standard Class,Pennsylvania,Art,2016,Qtr 2,May,15
Office Supplies,Philadelphia,United States,JW-16075,Julia West,0.2,2016-05-09 00:00:00,CA-2016-109176,1,OFF-EN-10003134,Staple envelope,3.504,1,East,1,9.344,Consumer,Standard Class,Pennsylvania,Envelopes,2016,Qtr 2,May,15
Office Supplies,Philadelphia,United States,KB-16240,Karen Bern,0.2,2015-11-07 00:00:00,CA-2015-134922,1,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",7.93,2,East,1,24.4,Corporate,Standard Class,Pennsylvania,Envelopes,2015,Qtr 4,November,11
Office Supplies,Philadelphia,United States,KC-16255,Karen Carlisle,0.2,2016-06-02 00:00:00,US-2016-128293,1,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,-12.9568,1,East,1,64.784,Corporate,First Class,Pennsylvania,Storage,2016,Qtr 2,June,5
Office Supplies,Philadelphia,United States,KD-16495,Keith Dawkins,0.2,2017-08-13 00:00:00,CA-2017-167542,1,OFF-LA-10004093,Avery 486,5.9211,3,East,1,17.544,Corporate,Standard Class,Pennsylvania,Labels,2017,Qtr 3,August,20
Office Supplies,Philadelphia,United States,KM-16225,Kalyca Meade,0.2,2017-12-09 00:00:00,CA-2017-148012,1,OFF-AR-10004757,Crayola Colored Pencils,0.4264,1,East,1,2.624,Corporate,Standard Class,Pennsylvania,Art,2017,Qtr 4,December,15
Office Supplies,Philadelphia,United States,KN-16390,Katherine Nockton,0.7,2015-03-05 00:00:00,CA-2015-109001,1,OFF-BI-10003529,Avery Round Ring Poly Binders,-1.7892,3,East,1,2.556,Corporate,Standard Class,Pennsylvania,Binders,2015,Qtr 1,March,9
Office Supplies,Philadelphia,United States,LC-17140,Logan Currie,0.2,2014-09-09 00:00:00,CA-2014-102869,1,OFF-PA-10000788,Xerox 210,5.4432,3,East,1,15.552,Consumer,Second Class,Pennsylvania,Paper,2014,Qtr 3,September,14
Office Supplies,Philadelphia,United States,LH-16750,Larry Hughes,0.7,2014-09-21 00:00:00,CA-2014-117478,1,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",-5.037,3,East,1,6.57,Consumer,First Class,Pennsylvania,Binders,2014,Qtr 3,September,24
Office Supplies,Philadelphia,United States,LR-17035,Lisa Ryan,0.7,2015-09-07 00:00:00,CA-2015-102876,1,OFF-BI-10000848,Angle-D Ring Binders,-3.9384,3,East,1,4.923,Corporate,Standard Class,Pennsylvania,Binders,2015,Qtr 3,September,14
Office Supplies,Philadelphia,United States,LR-17035,Lisa Ryan,0.7,2015-09-07 00:00:00,CA-2015-102876,1,OFF-BI-10004781,GBC Wire Binding Strips,-6.9828,1,East,1,9.522,Corporate,Standard Class,Pennsylvania,Binders,2015,Qtr 3,September,14
Office Supplies,Philadelphia,United States,LS-16945,Linda Southworth,0.2,2016-09-29 00:00:00,CA-2016-134362,1,OFF-LA-10004853,Avery 483,5.1792,4,East,1,15.936,Corporate,First Class,Pennsylvania,Labels,2016,Qtr 4,October,2
Office Supplies,Philadelphia,United States,LS-17200,Luke Schmidt,0.2,2016-11-23 00:00:00,CA-2016-160129,1,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,2.37,5,East,1,15.8,Corporate,Same Day,Pennsylvania,Fasteners,2016,Qtr 4,November,23
Office Supplies,Philadelphia,United States,MA-17560,Matt Abelman,0.2,2014-09-21 00:00:00,CA-2014-168823,1,OFF-LA-10004425,Staple-on labels,7.0227,9,East,1,20.808,Home Office,First Class,Pennsylvania,Labels,2014,Qtr 3,September,24
Office Supplies,Philadelphia,United States,MA-17560,Matt Abelman,0.2,2014-09-21 00:00:00,CA-2014-168823,1,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.1151,3,East,1,11.352,Home Office,First Class,Pennsylvania,Paper,2014,Qtr 3,September,24
Office Supplies,Philadelphia,United States,MA-17560,Matt Abelman,0.2,2017-10-20 00:00:00,CA-2017-158722,1,OFF-PA-10000176,Xerox 1887,15.9348,3,East,1,45.528,Home Office,Standard Class,Pennsylvania,Paper,2017,Qtr 4,October,26
Office Supplies,Philadelphia,United States,MB-18085,Mick Brown,0.2,2014-01-05 00:00:00,CA-2014-141817,1,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",4.884,3,East,1,19.536,Consumer,Standard Class,Pennsylvania,Art,2014,Qtr 1,January,12
Office Supplies,Philadelphia,United States,MC-17605,Matt Connell,0.2,2017-04-28 00:00:00,CA-2017-160962,1,OFF-AR-10003056,Newell 341,0.7704,2,East,1,6.848,Corporate,Standard Class,Pennsylvania,Art,2017,Qtr 2,May,2
Office Supplies,Philadelphia,United States,MC-17605,Matt Connell,0.2,2017-04-28 00:00:00,CA-2017-160962,1,OFF-ST-10001325,Sterilite Officeware Hinged File Box,0.7336,1,East,1,8.384,Corporate,Standard Class,Pennsylvania,Storage,2017,Qtr 2,May,2
Office Supplies,Philadelphia,United States,MC-18100,Mick Crebagga,0.2,2017-10-30 00:00:00,CA-2017-152807,1,OFF-PA-10004355,Xerox 231,7.2576,4,East,1,20.736,Consumer,Standard Class,Pennsylvania,Paper,2017,Qtr 4,November,3
Office Supplies,Philadelphia,United States,MC-18100,Mick Crebagga,0.2,2017-10-30 00:00:00,CA-2017-152807,1,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,-2.5128,2,East,1,11.168,Consumer,Standard Class,Pennsylvania,Storage,2017,Qtr 4,November,3
Office Supplies,Philadelphia,United States,MD-17350,Maribeth Dona,0.7,2014-11-05 00:00:00,CA-2014-114251,1,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,-8.796,2,East,1,13.194,Consumer,Standard Class,Pennsylvania,Binders,2014,Qtr 4,November,10
Office Supplies,Philadelphia,United States,MD-17350,Maribeth Dona,0.2,2014-11-05 00:00:00,CA-2014-114251,1,OFF-ST-10003716,Tennsco Double-Tier Lockers,-94.5084,6,East,1,1080.096,Consumer,Standard Class,Pennsylvania,Storage,2014,Qtr 4,November,10
Office Supplies,Philadelphia,United States,MD-17860,Michael Dominguez,0.2,2017-08-29 00:00:00,CA-2017-104024,1,OFF-AR-10001972,Newell 323,0.7056,7,East,1,9.408,Corporate,Second Class,Pennsylvania,Art,2017,Qtr 3,September,3
Office Supplies,Philadelphia,United States,MG-17650,Matthew Grinstein,0.2,2016-11-24 00:00:00,CA-2016-105284,1,OFF-FA-10001754,Stockwell Gold Paper Clips,1.6008,3,East,1,4.416,Home Office,Standard Class,Pennsylvania,Fasteners,2016,Qtr 4,December,1
Office Supplies,Philadelphia,United States,MG-17695,Maureen Gnade,0.2,2014-12-26 00:00:00,CA-2014-139598,1,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,5.6316,2,East,1,34.656,Consumer,Standard Class,Pennsylvania,Appliances,2014,Qtr 4,December,31
Office Supplies,Philadelphia,United States,MG-17695,Maureen Gnade,0.2,2014-12-26 00:00:00,CA-2014-139598,1,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,8.1552,2,East,1,81.552,Consumer,Standard Class,Pennsylvania,Appliances,2014,Qtr 4,December,31
Office Supplies,Philadelphia,United States,MG-17695,Maureen Gnade,0.2,2014-12-26 00:00:00,CA-2014-139598,1,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",6.1641,3,East,1,18.264,Consumer,Standard Class,Pennsylvania,Paper,2014,Qtr 4,December,31
Office Supplies,Philadelphia,United States,MG-17695,Maureen Gnade,0.2,2014-12-26 00:00:00,CA-2014-139598,1,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,-42.588,4,East,1,227.136,Consumer,Standard Class,Pennsylvania,Storage,2014,Qtr 4,December,31
Office Supplies,Philadelphia,United States,MG-18145,Mike Gockenbach,0.2,2015-09-03 00:00:00,US-2015-138303,1,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",19.692,6,East,1,52.512,Consumer,Standard Class,Pennsylvania,Envelopes,2015,Qtr 3,September,7
Office Supplies,Philadelphia,United States,MG-18145,Mike Gockenbach,0.2,2015-09-03 00:00:00,US-2015-138303,1,OFF-ST-10004963,Eldon Gobal File Keepers,-7.2672,3,East,1,36.336,Consumer,Standard Class,Pennsylvania,Storage,2015,Qtr 3,September,7
Office Supplies,Philadelphia,United States,MG-18145,Mike Gockenbach,0.2,2015-09-03 00:00:00,US-2015-138303,1,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,-149.9058,1,East,1,666.248,Consumer,Standard Class,Pennsylvania,Supplies,2015,Qtr 3,September,7
Office Supplies,Philadelphia,United States,MH-17290,Marc Harrigan,0.7,2017-03-11 00:00:00,US-2017-141558,1,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",-8.6058,1,East,1,12.294,Home Office,Standard Class,Pennsylvania,Binders,2017,Qtr 1,March,16
Office Supplies,Philadelphia,United States,MH-17290,Marc Harrigan,0.2,2017-03-11 00:00:00,US-2017-141558,1,OFF-ST-10004946,Desktop 3-Pocket Hot File,3.246,1,East,1,43.28,Home Office,Standard Class,Pennsylvania,Storage,2017,Qtr 1,March,16
Office Supplies,Philadelphia,United States,MJ-17740,Max Jones,0.2,2017-12-08 00:00:00,US-2017-131961,1,OFF-AR-10004441,BIC Brite Liner Highlighters,3.6432,4,East,1,13.248,Consumer,First Class,Pennsylvania,Art,2017,Qtr 4,December,11
Office Supplies,Philadelphia,United States,ML-17395,Marina Lichtenstein,0.2,2017-10-22 00:00:00,CA-2017-156363,1,OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,11.088,4,East,1,31.68,Corporate,Standard Class,Pennsylvania,Envelopes,2017,Qtr 4,October,28
Office Supplies,Philadelphia,United States,ML-17410,Maris LaWare,0.2,2017-11-06 00:00:00,CA-2017-154109,1,OFF-PA-10000157,Xerox 191,16.1838,3,East,1,47.952,Consumer,Standard Class,Pennsylvania,Paper,2017,Qtr 4,November,11
Office Supplies,Philadelphia,United States,MS-17980,Michael Stewart,0.2,2017-12-04 00:00:00,CA-2017-117667,1,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,3.1806,3,East,1,13.392,Corporate,Standard Class,Pennsylvania,Art,2017,Qtr 4,December,9
Office Supplies,Philadelphia,United States,MS-17980,Michael Stewart,0.2,2017-12-04 00:00:00,CA-2017-117667,1,OFF-PA-10002709,Xerox 1956,8.671,5,East,1,23.92,Corporate,Standard Class,Pennsylvania,Paper,2017,Qtr 4,December,9
Office Supplies,Philadelphia,United States,MW-18220,Mitch Webber,0.2,2015-07-05 00:00:00,CA-2015-164336,1,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,-2.436,3,East,1,38.976,Consumer,Standard Class,Pennsylvania,Storage,2015,Qtr 3,July,10
Office Supplies,Philadelphia,United States,MY-18295,Muhammed Yedwab,0.7,2017-05-04 00:00:00,CA-2017-133067,1,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",-1.5414,2,East,1,2.202,Corporate,Standard Class,Pennsylvania,Binders,2017,Qtr 2,May,10
Office Supplies,Philadelphia,United States,MY-18295,Muhammed Yedwab,0.7,2017-05-04 00:00:00,CA-2017-133067,1,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",-7.5168,3,East,1,9.396,Corporate,Standard Class,Pennsylvania,Binders,2017,Qtr 2,May,10
Office Supplies,Philadelphia,United States,NB-18580,Nicole Brennan,0.2,2014-09-26 00:00:00,CA-2014-164385,1,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,14.3952,3,East,1,143.952,Corporate,Second Class,Pennsylvania,Appliances,2014,Qtr 4,October,1
Office Supplies,Philadelphia,United States,NB-18655,Nona Balk,0.2,2014-12-05 00:00:00,CA-2014-125542,1,OFF-EN-10000056,Cameo Buff Policy Envelopes,117.6147,7,East,1,348.488,Corporate,First Class,Pennsylvania,Envelopes,2014,Qtr 4,December,7
Office Supplies,Philadelphia,United States,NB-18655,Nona Balk,0.2,2014-12-05 00:00:00,CA-2014-125542,1,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,-30.2288,4,East,1,172.736,Corporate,First Class,Pennsylvania,Storage,2014,Qtr 4,December,7
Office Supplies,Philadelphia,United States,NB-18655,Nona Balk,0.2,2015-02-10 00:00:00,CA-2015-101126,1,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,7.724,5,East,1,77.24,Corporate,Second Class,Pennsylvania,Storage,2015,Qtr 1,February,14
Office Supplies,Philadelphia,United States,NH-18610,Nicole Hansen,0.2,2014-03-02 00:00:00,CA-2014-111157,1,OFF-PA-10000327,Xerox 1971,1.07,1,East,1,3.424,Corporate,Standard Class,Pennsylvania,Paper,2014,Qtr 1,March,6
Office Supplies,Philadelphia,United States,NK-18490,Neil Knudson,0.2,2016-07-18 00:00:00,CA-2016-102561,1,OFF-AR-10001545,Newell 326,1.2672,8,East,1,11.264,Home Office,Standard Class,Pennsylvania,Art,2016,Qtr 3,July,22
Office Supplies,Philadelphia,United States,NK-18490,Neil Knudson,0.2,2016-07-18 00:00:00,CA-2016-102561,1,OFF-PA-10004971,Xerox 196,6.7048,4,East,1,18.496,Home Office,Standard Class,Pennsylvania,Paper,2016,Qtr 3,July,22
Office Supplies,Philadelphia,United States,NK-18490,Neil Knudson,0.2,2016-07-18 00:00:00,CA-2016-102561,1,OFF-ST-10001476,Steel Personal Filing/Posting Tote,24.857,10,East,1,284.08,Home Office,Standard Class,Pennsylvania,Storage,2016,Qtr 3,July,22
Office Supplies,Philadelphia,United States,NS-18505,Neola Schneider,0.2,2017-01-19 00:00:00,CA-2017-153045,1,OFF-PA-10003673,Strathmore Photo Mount Cards,7.0512,4,East,1,21.696,Consumer,Second Class,Pennsylvania,Paper,2017,Qtr 1,January,24
